id,web_name,element_type,form,now_cost,points_per_game,team,status,chance_of_playing_next_round,selected_by_percent,ict_index,influence,creativity,threat,expected_goals,expected_assists,expected_goal_involvements,minutes,bps,event_points,fdr_avg,fixture_count,gw
564,Scherpen,1,2.0,4.5,2.0,12,a,100.0,0.7,1.4,14.4,0.0,0.0,0.0,0.0,0.0,90,12,2,4.0,1,2
571,Florentino,3,0.0,5.0,0.0,12,d,75.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
591,Enciso,3,5.0,5.5,5.0,12,a,100.0,0.4,5.4,21.6,14.0,18.0,0.23,0.31,0.54,70,24,5,4.0,1,2
592,Ouattara,2,1.0,4.0,1.0,12,a,100.0,1.0,1.5,5.2,10.0,0.0,0.0,0.0,0.0,10,4,1,4.0,1,2
602,Humphreys,3,0.0,4.5,0.0,12,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
260,Wilson,3,3.0,6.5,3.0,13,a,100.0,5.9,2.6,6.2,15.3,4.0,0.0,0.02,0.02,65,8,3,3.0,1,2
326,Perri,1,0.0,4.5,0.0,13,a,100.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
327,Bijol,2,10.0,5.0,10.0,13,a,100.0,0.8,3.9,23.6,0.4,15.0,0.11,0.0,0.11,90,28,10,3.0,1,2
329,Rodon,2,6.0,4.5,6.0,13,a,100.0,3.6,3.4,14.4,14.4,5.0,0.03,0.06,0.09,90,21,6,3.0,1,2
330,Bogle,2,6.0,4.5,6.0,13,a,100.0,0.6,0.8,7.0,1.1,0.0,0.0,0.0,0.0,90,24,6,3.0,1,2
331,Gudmundsson,2,0.0,4.5,0.0,13,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
332,Justin,2,10.0,4.5,10.0,13,a,100.0,0.9,2.9,24.6,2.3,2.0,0.0,0.01,0.01,90,28,10,3.0,1,2
333,Bornauw,2,0.0,4.5,0.0,13,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
334,Muharemović,2,6.0,5.0,6.0,13,a,100.0,3.4,3.3,15.6,0.6,17.0,0.09,0.0,0.09,90,25,6,3.0,1,2
335,Stach,3,13.0,6.0,13.0,13,a,100.0,1.7,6.6,47.8,2.3,16.0,0.1,0.05,0.15,90,37,13,3.0,1,2
336,Okafor,3,1.0,6.0,1.0,13,a,100.0,0.5,2.8,10.0,14.0,4.0,0.0,0.16,0.16,24,10,1,3.0,1,2
337,Aaronson,3,3.0,5.5,3.0,13,a,100.0,0.9,1.6,8.0,1.1,7.0,0.01,0.01,0.02,81,16,3,3.0,1,2
338,Ampadu,3,5.0,5.5,5.0,13,a,100.0,1.4,4.2,18.6,23.3,0.0,0.0,0.04,0.04,90,18,5,3.0,1,2
339,Longstaff,3,1.0,5.0,1.0,13,a,100.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,8,3,1,3.0,1,2
341,Gnonto,3,0.0,5.0,0.0,13,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
342,Harrison,3,0.0,5.0,0.0,13,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
343,James,3,0.0,5.0,0.0,13,a,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
344,Gruev,3,0.0,5.0,0.0,13,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
345,Tanaka,3,0.0,5.0,0.0,13,a,100.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
346,Calvert-Lewin,4,1.0,6.0,1.0,13,a,100.0,29.5,0.7,0.0,0.8,11.0,0.13,0.0,0.13,90,-2,1,3.0,1,2
347,Nmecha,4,0.0,5.5,0.0,13,a,100.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
348,Piroe,4,0.0,5.0,0.0,13,u,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
349,Mateo Joseph,4,0.0,4.5,0.0,13,i,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
385,Trafford,1,9.0,5.0,9.0,13,a,100.0,3.8,1.9,19.4,0.0,0.0,0.0,0.0,0.0,90,28,9,3.0,1,2
598,Elvedi,2,0.0,4.5,0.0,13,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
603,Lienou,2,0.0,4.0,0.0,13,a,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
604,Cresswell,3,0.0,4.5,0.0,13,a,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
350,A.Becker,1,2.0,5.5,2.0,14,a,100.0,3.7,1.8,17.8,0.0,0.0,0.0,0.0,0.0,90,7,2,3.0,1,2
351,Mamardashvili,1,0.0,5.0,0.0,14,a,100.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
352,Woodman,1,0.0,4.0,0.0,14,a,100.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
353,Pecsi,1,0.0,4.0,0.0,14,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
354,Jaros,1,0.0,4.0,0.0,14,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
355,Davies,1,0.0,4.0,0.0,14,a,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
356,Virgil,2,2.0,6.5,2.0,14,a,100.0,19.6,5.1,25.6,1.6,24.0,0.25,0.01,0.26,90,8,2,3.0,1,2
357,Frimpong,2,0.0,5.5,0.0,14,a,100.0,3.5,6.1,13.6,37.8,10.0,0.01,0.09,0.1,90,3,0,3.0,1,2
358,Kerkez,2,0.0,5.5,0.0,14,a,100.0,3.6,4.4,18.0,13.8,12.0,0.02,0.02,0.04,90,3,0,3.0,1,2
359,Gomez,2,0.0,5.0,0.0,14,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
360,Bradley,2,0.0,5.0,0.0,14,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
361,Lucky,2,0.0,4.0,0.0,14,a,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
362,Jacquet,2,1.0,5.0,1.0,14,a,100.0,2.4,2.4,12.4,11.9,0.0,0.0,0.02,0.02,69,9,1,3.0,1,2
363,Leoni,2,0.0,4.0,0.0,14,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
364,Tsimikas,2,0.0,5.0,0.0,14,a,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
365,Ramsay,2,0.0,4.0,0.0,14,a,100.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
366,Wirtz,3,2.0,7.5,2.0,14,a,100.0,11.9,5.7,9.8,17.9,29.0,0.26,0.04,0.3,62,16,2,3.0,1,2
367,Gakpo,3,12.0,7.0,12.0,14,a,100.0,5.2,11.5,44.0,34.0,37.0,0.3,0.15,0.45,90,33,12,3.0,1,2
368,Szoboszlai,3,8.0,7.0,8.0,14,a,100.0,42.8,11.9,50.4,47.1,21.0,0.85,0.27,1.12,90,29,8,3.0,1,2
369,Ngumoha,3,2.0,6.0,2.0,14,a,100.0,1.1,1.3,2.4,6.0,5.0,0.04,0.02,0.06,62,9,2,3.0,1,2
370,Chiesa,3,0.0,5.5,0.0,14,a,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
371,Gravenberch,3,5.0,6.0,5.0,14,a,100.0,2.0,4.4,24.4,16.0,4.0,0.06,0.05,0.11,77,26,5,3.0,1,2
372,Mac Allister,3,1.0,5.5,1.0,14,a,100.0,1.6,0.7,5.8,1.4,0.0,0.0,0.01,0.01,27,9,1,3.0,1,2
373,C.Jones,3,0.0,5.5,0.0,14,d,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
374,Endo,3,0.0,5.0,0.0,14,a,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
375,Nyoni,3,0.0,5.0,0.0,14,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
376,Bajcetic,3,0.0,5.0,0.0,14,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
377,Munoz,3,4.0,6.5,4.0,14,a,100.0,0.6,2.7,4.0,8.9,14.0,0.1,0.04,0.14,27,15,4,3.0,1,2
378,McConnell,3,0.0,4.5,0.0,14,a,100.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
379,Isak,4,2.0,9.0,2.0,14,a,100.0,16.7,9.2,11.4,14.6,66.0,1.09,0.01,1.1,90,6,2,3.0,1,2
380,Ekitiké,4,0.0,7.5,0.0,14,i,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
381,Koumas,3,1.0,5.0,1.0,14,a,100.0,0.0,0.9,1.2,0.5,7.0,0.03,0.0,0.03,12,4,1,3.0,1,2
382,Danns,4,0.0,4.5,0.0,14,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
383,Elliott,3,0.0,5.5,0.0,14,a,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
579,Araujo,2,1.0,5.5,1.0,14,a,100.0,2.7,1.4,13.2,1.2,0.0,0.0,0.03,0.03,20,3,1,3.0,1,2
238,Grealish,3,1.0,6.5,1.0,15,a,100.0,0.2,0.2,1.0,0.6,0.0,0.0,0.0,0.0,8,2,1,3.0,1,2
384,Donnarumma,1,3.0,5.5,3.0,15,a,100.0,8.3,2.7,26.8,0.0,0.0,0.0,0.0,0.0,90,12,3,3.0,1,2
386,Bettinelli,1,0.0,4.5,0.0,15,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
387,O'Reilly,2,2.0,6.5,2.0,15,a,100.0,21.1,5.0,8.8,30.4,11.0,0.07,0.41,0.48,62,5,2,3.0,1,2
388,Guéhi,2,10.0,6.0,10.0,15,a,100.0,18.8,8.9,43.6,17.5,28.0,0.89,0.32,1.21,90,31,10,3.0,1,2
389,Matheus N.,2,1.0,6.0,1.0,15,a,100.0,1.6,0.9,3.8,1.5,4.0,0.0,0.04,0.04,33,4,1,3.0,1,2
390,Rúben,2,2.0,5.5,2.0,15,a,100.0,1.8,4.4,24.4,17.9,2.0,0.0,0.14,0.14,90,11,2,3.0,1,2
391,Gvardiol,2,9.0,5.5,9.0,15,a,100.0,12.9,7.8,47.6,13.3,17.0,0.19,0.05,0.24,90,28,9,3.0,1,2
392,Aït-Nouri,2,0.0,5.5,0.0,15,a,100.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
393,Khusanov,2,2.0,5.5,2.0,15,a,100.0,1.8,2.0,17.0,3.4,0.0,0.0,0.02,0.02,90,14,2,3.0,1,2
394,Alleyne,2,0.0,5.0,0.0,15,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
395,Lewis,2,1.0,4.5,1.0,15,a,100.0,0.2,4.7,3.8,3.8,39.0,0.17,0.02,0.19,56,-1,1,3.0,1,2
396,Vitor Reis,2,0.0,4.5,0.0,15,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
397,Semenyo,3,2.0,8.5,2.0,15,a,100.0,24.9,4.6,5.8,8.9,31.0,0.06,0.02,0.08,90,16,2,3.0,1,2
398,Foden,3,1.0,7.0,1.0,15,a,100.0,4.2,7.5,10.4,49.6,15.0,0.12,0.4,0.52,81,15,1,3.0,1,2
399,Cherki,3,8.0,7.5,8.0,15,a,100.0,9.9,9.2,39.2,48.8,4.0,0.0,0.5,0.5,27,28,8,3.0,1,2
400,Doku,3,0.0,7.5,0.0,15,i,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
401,Marmoush,4,0.0,7.0,0.0,15,a,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
402,Rodrigo,3,0.0,6.5,0.0,15,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
404,Reijnders,3,0.0,6.0,0.0,15,u,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
405,N.Gonzalez,3,0.0,5.5,0.0,15,a,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
406,Kovačić,3,1.0,5.5,1.0,15,a,100.0,0.1,0.4,2.2,2.1,0.0,0.0,0.01,0.01,27,3,1,3.0,1,2
407,Echeverri,3,0.0,5.0,0.0,15,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
408,Phillips,3,0.0,5.0,0.0,15,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
409,Mukasa,3,0.0,4.5,0.0,15,a,100.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
410,Monga,3,0.0,5.0,0.0,15,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
411,Haaland,4,2.0,15.5,2.0,15,a,100.0,68.3,5.9,3.8,5.2,50.0,0.74,0.02,0.76,90,6,2,3.0,1,2
481,Anderson,3,2.0,6.5,2.0,15,d,75.0,6.6,2.8,7.2,20.8,0.0,0.0,0.25,0.25,62,14,2,3.0,1,2
587,Rulli,1,0.0,5.0,0.0,15,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
43,Tielemans,3,2.0,6.0,2.0,16,a,100.0,2.4,2.0,5.0,11.3,4.0,0.04,0.11,0.15,66,13,2,2.0,1,2
162,Andrey Santos,3,2.0,5.0,2.0,16,a,100.0,1.0,1.8,11.4,4.2,2.0,0.0,0.23,0.23,66,17,2,2.0,1,2
325,Darlow,1,0.0,4.5,0.0,16,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
412,Lammens,1,1.0,5.0,1.0,16,a,100.0,15.9,2.0,20.2,0.0,0.0,0.0,0.0,0.0,90,7,1,2.0,1,2
413,Bayindir,1,0.0,4.5,0.0,16,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
414,Heaton,1,0.0,4.0,0.0,16,i,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
415,Dorgu,3,0.0,6.0,0.0,16,a,100.0,1.2,0.7,0.0,1.2,16.0,0.47,0.03,0.5,45,-11,0,2.0,1,2
416,De Ligt,2,0.0,5.0,0.0,16,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
417,Dalot,2,1.0,5.0,1.0,16,a,100.0,2.6,1.9,7.6,11.3,0.0,0.0,0.0,0.0,10,6,1,2.0,1,2
418,Maguire,2,1.0,5.0,1.0,16,a,100.0,17.4,7.3,25.4,28.6,19.0,0.04,0.4,0.44,90,15,1,2.0,1,2
419,Martinez,2,0.0,5.0,0.0,16,a,100.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
420,Yoro,2,0.0,5.0,0.0,16,a,100.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
421,Heaven,2,1.0,4.5,1.0,16,a,100.0,0.4,2.0,6.8,2.6,11.0,0.12,0.04,0.16,90,5,1,2.0,1,2
422,Mazraoui,2,1.0,4.5,1.0,16,a,100.0,0.7,5.6,17.4,29.4,9.0,0.22,0.05,0.27,79,8,1,2.0,1,2
423,Shaw,2,1.0,4.5,1.0,16,a,100.0,20.1,9.0,25.2,59.2,6.0,0.0,0.26,0.26,90,13,1,2.0,1,2
424,Amass,2,0.0,4.0,0.0,16,a,100.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
425,Fredricson,2,0.0,4.0,0.0,16,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
426,B.Fernandes,3,2.0,12.0,2.0,16,a,100.0,49.3,9.3,20.2,55.4,17.0,0.08,0.26,0.34,90,18,2,2.0,1,2
427,Mbeumo,3,2.0,8.0,2.0,16,a,100.0,36.7,8.7,9.6,28.1,49.0,0.5,0.23,0.73,90,12,2,2.0,1,2
428,Cunha,3,2.0,8.0,2.0,16,a,100.0,9.7,6.9,5.4,28.2,35.0,0.24,0.21,0.45,79,14,2,2.0,1,2
429,Rashford,3,1.0,7.0,1.0,16,a,100.0,1.7,6.4,11.6,48.6,4.0,0.0,0.1,0.1,45,9,1,2.0,1,2
430,Mount,3,0.0,5.5,0.0,16,d,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
431,Amad,3,0.0,6.0,0.0,16,d,75.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
432,Mainoo,3,1.0,5.5,1.0,16,a,100.0,1.0,0.7,2.8,2.5,2.0,0.07,0.01,0.08,23,7,1,2.0,1,2
433,Ugarte,3,0.0,5.0,0.0,16,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
434,J.Fletcher,3,0.0,5.0,0.0,16,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
435,Lacey,3,1.0,5.0,1.0,16,a,100.0,0.0,0.1,0.2,0.6,0.0,0.0,0.0,0.0,10,3,1,2.0,1,2
436,Collyer,3,0.0,5.0,0.0,16,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
437,Bendito Mantato,3,0.0,4.5,0.0,16,a,100.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
438,Fletcher,3,0.0,4.5,0.0,16,a,100.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
439,Šeško,4,1.0,7.0,1.0,16,a,100.0,1.7,0.9,0.0,0.5,9.0,0.04,0.0,0.04,23,2,1,2.0,1,2
440,Zirkzee,4,0.0,5.5,0.0,16,a,100.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
441,Obi,4,0.0,4.5,0.0,16,a,100.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
442,Pope,1,0.0,5.0,0.0,17,a,100.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
443,Gillespie,1,0.0,4.5,0.0,17,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
444,Jaouen,1,0.0,4.5,0.0,17,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
445,Thiaw,2,3.0,5.0,3.0,17,a,100.0,1.7,3.8,37.8,0.2,0.0,0.0,0.0,0.0,90,0,3,3.0,1,2
446,Schär,2,1.0,5.0,1.0,17,a,100.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-1,1,3.0,1,2
447,Botman,2,3.0,5.0,3.0,17,a,100.0,0.5,3.3,32.4,0.3,0.0,0.0,0.01,0.01,90,4,3,3.0,1,2
448,Burn,2,0.0,5.0,0.0,17,i,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
449,Hall,2,3.0,5.0,3.0,17,a,100.0,4.0,3.7,22.0,15.2,0.0,0.0,0.35,0.35,90,8,3,3.0,1,2
450,Livramento,2,0.0,5.0,0.0,17,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
451,A.Murphy,2,0.0,4.0,0.0,17,u,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
453,Barnes,3,2.0,6.0,2.0,17,a,100.0,1.1,1.7,5.2,2.4,9.0,0.07,0.02,0.09,90,12,2,3.0,1,2
454,Elanga,3,9.0,6.0,9.0,17,a,100.0,1.6,6.9,37.4,3.5,28.0,0.22,0.01,0.23,75,31,9,3.0,1,2
456,J.Ramsey,3,0.0,5.0,0.0,17,a,100.0,0.4,1.3,7.8,1.3,4.0,0.06,0.01,0.07,34,1,0,3.0,1,2
457,J.Murphy,3,0.0,6.0,0.0,17,a,100.0,0.2,0.1,0.0,0.1,2.0,0.0,0.0,0.0,14,-1,0,3.0,1,2
458,Joelinton,3,0.0,5.5,0.0,17,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
459,L.Miley,3,3.0,5.5,3.0,17,a,100.0,0.1,4.0,15.6,21.4,3.0,0.05,0.01,0.06,75,13,3,3.0,1,2
460,Willock,3,6.0,5.0,6.0,17,a,100.0,0.2,6.1,38.4,13.9,9.0,0.09,0.17,0.26,34,28,6,3.0,1,2
461,Touré,3,0.0,6.0,0.0,17,a,100.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
462,Steur,3,1.0,5.0,1.0,17,a,100.0,0.1,0.2,0.4,1.2,0.0,0.0,0.0,0.0,55,3,1,3.0,1,2
463,Woltemade,4,0.0,6.0,0.0,17,a,100.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
464,Wissa,4,4.0,6.0,4.0,17,a,100.0,2.7,6.4,20.0,16.3,28.0,1.0,0.02,1.02,90,7,4,3.0,1,2
465,Osula,4,4.0,6.0,4.0,17,d,50.0,1.2,5.0,28.2,13.7,8.0,0.06,0.14,0.2,55,18,4,3.0,1,2
466,Neave,4,0.0,4.5,0.0,17,a,100.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
559,Bamba,3,1.0,5.0,1.0,17,a,100.0,0.1,0.4,4.0,0.0,0.0,0.0,0.0,0.0,14,5,1,3.0,1,2
567,Horníček,1,1.0,5.0,1.0,17,a,100.0,0.7,4.1,41.2,0.0,0.0,0.0,0.0,0.0,90,12,1,3.0,1,2
593,Dedić,2,1.0,4.5,1.0,17,a,100.0,0.3,2.3,16.4,1.2,5.0,0.03,0.0,0.03,90,-1,1,3.0,1,2
609,Shahar,2,0.0,4.0,0.0,17,a,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
467,Sels,1,2.0,5.0,2.0,18,a,100.0,1.6,1.4,14.2,0.0,0.0,0.0,0.0,0.0,90,11,2,4.0,1,2
468,John,1,0.0,4.5,0.0,18,a,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
469,N.Williams,2,2.0,5.0,2.0,18,a,100.0,9.4,2.7,15.2,5.8,6.0,0.0,0.02,0.02,90,13,2,4.0,1,2
470,Morato,2,0.0,5.0,0.0,18,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
471,Milenković,2,2.0,5.5,2.0,18,a,100.0,1.9,2.2,7.6,0.6,14.0,0.11,0.02,0.13,90,4,2,4.0,1,2
472,Murillo,2,4.0,5.5,4.0,18,a,100.0,1.7,5.8,32.2,25.9,0.0,0.0,0.28,0.28,90,15,4,4.0,1,2
473,Aina,2,5.0,4.5,5.0,18,a,100.0,3.6,6.3,16.0,35.6,11.0,0.04,0.17,0.21,73,24,5,4.0,1,2
474,Jair Cunha,2,1.0,4.5,1.0,18,a,100.0,0.2,2.2,20.8,1.3,0.0,0.0,0.0,0.0,90,5,1,4.0,1,2
475,Savona,2,0.0,4.5,0.0,18,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
476,O.Richards,2,0.0,4.0,0.0,18,a,100.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
477,Abbott,2,0.0,4.0,0.0,18,a,100.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
478,Netz,2,1.0,4.5,1.0,18,a,100.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,16,-2,1,4.0,1,2
479,Bindon,2,0.0,4.0,0.0,18,a,100.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
480,Gibbs-White,3,2.0,8.0,2.0,18,d,75.0,9.8,2.4,0.0,9.3,16.0,0.13,0.06,0.19,90,10,2,4.0,1,2
482,Hudson-Odoi,3,0.0,6.0,0.0,18,a,100.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
483,Ndoye,3,3.0,5.5,3.0,18,a,100.0,0.4,0.4,1.4,2.5,0.0,0.0,0.0,0.0,61,5,3,4.0,1,2
484,Hutchinson,3,0.0,5.5,0.0,18,a,100.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
485,Bakwa,3,0.0,5.5,0.0,18,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
486,McAtee,3,3.0,5.5,3.0,18,a,100.0,0.0,5.4,11.6,42.5,0.0,0.0,0.16,0.16,73,18,3,4.0,1,2
487,Dominguez,3,0.0,5.0,0.0,18,a,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
488,I.Sangaré,3,2.0,5.0,2.0,18,a,100.0,1.0,3.4,17.8,13.0,3.0,0.03,0.01,0.04,90,10,2,4.0,1,2
489,Yates,3,0.0,4.5,0.0,18,i,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
490,Wood,4,1.0,6.0,1.0,18,a,100.0,1.7,0.4,0.0,2.4,3.0,0.12,0.01,0.13,28,3,1,4.0,1,2
491,Igor Jesus,4,2.0,6.0,2.0,18,a,100.0,4.0,4.3,5.2,6.8,31.0,0.22,0.02,0.24,90,8,2,4.0,1,2
493,Kalimuendo,4,1.0,5.5,1.0,18,a,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1,4.0,1,2
558,Schlager,3,1.0,5.0,1.0,18,a,100.0,0.1,0.4,0.6,1.0,2.0,0.0,0.0,0.0,16,3,1,4.0,1,2
581,Diomande,2,0.0,5.5,0.0,18,a,100.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
