id,web_name,element_type,form,now_cost,points_per_game,team,status,chance_of_playing_next_round,selected_by_percent,ict_index,influence,creativity,threat,expected_goals,expected_assists,expected_goal_involvements,minutes,bps,event_points,fdr_avg,fixture_count,gw
457,J.Murphy,3,0.5,5.9,0.5,17,a,100.0,0.1,1.6,3.6,7.2,6.0,0.0,0.34,0.34,91,9,0,2.0,1,5
458,Joelinton,3,0.0,5.4,0.0,17,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,5
459,L.Miley,3,2.0,5.5,2.0,17,a,100.0,0.1,8.3,36.6,41.7,5.0,0.05,0.1,0.15,306,49,0,2.0,1,5
460,Willock,3,3.0,5.0,3.0,17,a,100.0,0.5,12.4,52.0,33.7,46.0,0.64,0.26,0.9,198,42,1,2.0,1,5
461,Touré,3,1.8,5.8,3.5,17,a,100.0,0.1,6.3,36.6,5.3,21.0,0.28,0.01,0.29,34,27,6,2.0,1,5
462,Steur,3,1.2,4.9,1.2,17,a,100.0,0.1,4.2,19.4,21.9,0.0,0.0,0.03,0.03,158,24,2,2.0,1,5
463,Woltemade,4,1.0,5.9,4.0,17,u,0.0,0.5,4.0,18.2,10.5,11.0,0.02,0.01,0.03,19,18,0,2.0,1,5
464,Wissa,4,3.8,6.2,3.8,17,a,100.0,18.6,19.9,57.8,55.4,86.0,1.51,0.05,1.56,351,54,2,2.0,1,5
465,Osula,4,1.0,5.9,4.0,17,i,0.0,0.3,5.0,28.2,13.7,8.0,0.06,0.14,0.2,55,18,0,2.0,1,5
466,Neave,4,0.0,4.5,0.0,17,u,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,5
559,Bamba,3,0.5,4.9,1.0,17,a,100.0,0.1,0.6,5.4,0.3,0.0,0.0,0.0,0.0,24,9,1,2.0,1,5
567,Horníček,1,2.8,5.0,2.8,17,a,100.0,1.5,13.8,138.6,0.0,0.0,0.0,0.0,0.0,360,58,1,2.0,1,5
593,Dedić,2,3.2,4.5,3.2,17,i,0.0,2.4,12.6,70.0,40.7,15.0,0.14,0.08,0.22,327,36,0,2.0,1,5
609,Shahar,2,0.0,4.0,0.0,17,u,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,5
634,Fernandez-Pardo,4,1.0,6.0,1.0,17,a,100.0,0.1,2.4,2.2,11.7,10.0,0.0,0.01,0.01,84,9,1,2.0,1,5
659,Miley,3,0.0,4.5,0.0,17,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,5
167,Delap,4,2.0,5.5,2.7,18,a,100.0,2.3,12.8,35.0,43.5,50.0,0.76,0.14,0.9,187,40,5,2.0,1,5
201,Muñoz,2,0.8,5.4,1.0,18,a,100.0,6.0,15.8,35.2,58.5,64.0,0.48,0.19,0.67,175,24,2,2.0,1,5
467,Sels,1,3.0,5.0,3.0,18,a,100.0,1.7,6.8,68.2,0.0,0.0,0.0,0.01,0.01,360,57,3,2.0,1,5
468,John,1,0.0,4.5,0.0,18,a,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,5
469,N.Williams,2,4.2,5.0,4.2,18,a,100.0,9.1,15.8,69.8,61.9,26.0,0.32,0.4,0.72,360,66,2,2.0,1,5
470,Morato,2,0.0,5.0,0.0,18,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,5
471,Milenković,2,3.0,5.5,4.0,18,i,0.0,1.2,7.0,53.2,1.4,16.0,0.11,0.03,0.14,270,34,0,2.0,1,5
472,Murillo,2,4.8,5.5,4.8,18,a,100.0,2.2,15.1,94.2,38.3,18.0,0.35,0.29,0.64,359,60,6,2.0,1,5
473,Aina,2,2.0,4.5,2.0,18,a,100.0,2.6,12.7,58.2,53.3,15.0,0.04,0.53,0.57,306,45,2,2.0,1,5
474,Jair Cunha,2,2.5,4.5,3.3,18,d,75.0,0.2,5.9,55.4,2.4,1.0,0.03,0.01,0.04,270,35,0,2.0,1,5
475,Savona,2,0.0,4.5,0.0,18,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,5
476,O.Richards,2,0.0,4.0,0.0,18,a,100.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,5
477,Abbott,2,0.0,4.0,0.0,18,u,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,5
478,Netz,2,0.5,4.4,1.0,18,a,100.0,0.0,0.3,2.0,0.9,0.0,0.0,0.0,0.0,20,3,0,2.0,1,5
479,Bindon,2,0.0,4.0,0.0,18,u,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,5
480,Gibbs-White,3,6.5,8.0,6.5,18,a,100.0,15.0,29.6,101.0,123.3,72.0,1.56,1.02,2.58,360,91,8,2.0,1,5
482,Hudson-Odoi,3,0.2,5.8,1.0,18,a,100.0,0.2,0.0,0.0,0.3,0.0,0.0,0.0,0.0,1,2,0,2.0,1,5
483,Ndoye,3,3.5,5.5,3.5,18,a,100.0,0.8,14.7,37.6,38.3,74.0,1.05,0.88,1.93,258,41,1,2.0,1,5
484,Hutchinson,3,0.0,5.4,0.0,18,u,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,5
485,Bakwa,3,0.0,5.5,0.0,18,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,5
486,McAtee,3,2.5,5.5,2.5,18,a,100.0,0.1,21.7,48.8,147.8,20.0,0.16,0.92,1.08,334,74,3,2.0,1,5
487,Dominguez,3,0.2,4.9,1.0,18,a,100.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1,3,0,2.0,1,5
488,I.Sangaré,3,0.8,4.9,1.5,18,a,100.0,0.5,3.9,20.2,13.4,5.0,0.09,0.02,0.11,98,12,1,2.0,1,5
489,Yates,3,0.0,4.5,0.0,18,a,100.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,5
490,Wood,4,0.8,5.8,1.0,18,a,100.0,0.9,0.4,0.2,2.5,3.0,0.12,0.01,0.13,45,9,1,2.0,1,5
491,Igor Jesus,4,2.8,5.8,2.8,18,a,100.0,2.7,16.9,51.4,31.5,86.0,1.09,0.07,1.16,226,49,7,2.0,1,5
493,Kalimuendo,4,0.2,5.4,1.0,18,a,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,2.0,1,5
558,Schlager,3,2.8,5.0,2.8,18,a,100.0,0.1,10.2,54.8,19.2,27.0,0.14,0.08,0.22,286,54,3,2.0,1,5
581,Diomande,2,1.2,5.4,2.5,18,a,100.0,0.5,3.6,24.6,0.4,11.0,0.11,0.0,0.11,91,13,4,2.0,1,5
590,Benda,1,0.0,4.5,0.0,18,a,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,5
112,Van Hecke,2,4.5,4.9,4.5,19,a,100.0,6.7,20.7,109.8,44.5,53.0,0.34,0.12,0.46,360,68,8,3.0,1,5
147,Tosin,2,0.2,4.4,1.0,19,a,100.0,0.2,0.9,9.0,0.2,0.0,0.0,0.0,0.0,5,5,1,3.0,1,5
401,Marmoush,4,1.5,7.0,2.0,19,a,100.0,2.2,11.1,12.4,49.1,52.0,0.36,0.11,0.47,249,29,2,3.0,1,5
403,Sávio,3,1.5,6.5,3.0,19,a,100.0,0.7,14.2,27.0,71.0,43.0,0.12,0.53,0.65,150,37,3,3.0,1,5
455,Tonali,3,3.0,5.4,3.0,19,d,75.0,2.0,13.6,46.2,71.4,18.0,0.18,0.4,0.58,344,68,3,3.0,1,5
494,Vicario,1,0.0,4.5,0.0,19,u,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,5
495,Austin,1,0.0,4.0,0.0,19,a,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,5
496,Kinsky,1,4.0,4.5,4.0,19,a,100.0,18.2,8.8,77.6,10.0,0.0,0.0,0.0,0.0,360,72,7,3.0,1,5
497,Dubravka,1,0.0,4.0,0.0,19,a,100.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,5
498,Senesi,2,0.8,5.8,3.0,19,a,100.0,3.8,3.9,36.6,2.2,0.0,0.0,0.02,0.02,90,10,0,3.0,1,5
499,Pedro Porro,2,2.0,5.4,4.0,19,d,75.0,8.4,9.3,22.6,43.7,27.0,0.36,0.16,0.52,180,29,0,3.0,1,5
500,Romero,2,0.0,5.0,0.0,19,u,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,5
502,Robertson,2,3.2,4.4,3.2,19,a,100.0,2.6,16.2,59.8,67.8,35.0,0.13,0.17,0.3,276,53,7,3.0,1,5
503,Van de Ven,2,3.8,5.0,5.0,19,a,100.0,3.9,7.2,51.6,6.4,14.0,0.57,0.04,0.61,270,62,6,3.0,1,5
505,Spence,2,0.0,4.5,0.0,19,u,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,5
506,Udogie,2,1.8,4.4,2.3,19,a,100.0,0.3,2.7,9.8,13.5,4.0,0.0,0.23,0.23,86,21,0,3.0,1,5
507,Phillips,2,0.0,4.5,0.0,19,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,5
508,Davies,2,0.0,4.0,0.0,19,a,100.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,5
509,Byfield,2,0.0,4.0,0.0,19,a,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,5
510,Rowswell,2,0.0,4.0,0.0,19,a,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,5
511,Souza,2,0.0,4.0,0.0,19,u,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,5
512,Kudus,3,0.8,6.5,1.0,19,a,100.0,0.1,6.3,12.4,31.2,19.0,0.04,0.22,0.26,78,25,1,3.0,1,5
513,Xavi,3,0.0,5.9,0.0,19,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,5
514,Tel,3,2.0,5.8,2.0,19,a,100.0,0.2,14.6,21.6,52.7,72.0,0.21,0.23,0.44,257,41,1,3.0,1,5
515,Maddison,3,0.5,6.3,1.0,19,a,100.0,0.4,3.2,11.2,12.1,8.0,0.0,0.02,0.02,35,9,1,3.0,1,5
516,Bentancur,3,2.8,5.5,2.8,19,a,100.0,0.2,9.9,58.4,33.0,6.0,0.02,0.08,0.1,287,54,3,3.0,1,5
517,Odobert,3,0.0,5.5,0.0,19,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,5
518,P.M.Sarr,3,0.0,4.9,0.0,19,u,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,5
519,Gallagher,3,0.8,5.3,1.5,19,a,100.0,0.2,2.2,10.2,9.9,3.0,0.02,0.12,0.14,128,24,0,3.0,1,5
520,Bergvall,3,0.5,5.4,1.0,19,a,100.0,0.1,2.3,8.0,9.9,9.0,0.06,0.26,0.32,72,10,1,3.0,1,5
521,Kulusevski,3,0.0,6.5,0.0,19,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,5
522,Gray,3,1.8,4.9,2.3,19,a,100.0,0.2,3.9,17.6,11.5,10.0,0.09,0.04,0.13,236,37,3,3.0,1,5
523,Moore,3,0.8,5.0,1.5,19,u,0.0,0.1,7.5,14.2,6.3,56.0,0.4,0.02,0.42,89,11,0,3.0,1,5
524,Olusesi,3,0.0,4.4,0.0,19,a,100.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,5
525,Fernandes,3,1.5,5.8,1.5,19,a,100.0,0.8,13.5,24.2,86.9,25.0,0.12,0.26,0.38,204,48,3,3.0,1,5
526,Solanke,4,1.2,5.8,1.2,19,a,100.0,0.9,2.7,3.2,4.9,21.0,0.44,0.01,0.45,105,12,2,3.0,1,5
527,Richarlison,4,0.5,5.9,2.0,19,u,0.0,0.7,0.2,0.0,2.2,0.0,0.0,0.0,0.0,67,6,0,3.0,1,5
528,Scarlett,4,0.0,4.5,0.0,19,u,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,5
578,Mudryk,3,0.2,5.4,1.0,19,i,0.0,0.0,0.1,0.0,0.1,2.0,0.0,0.0,0.0,16,3,0,3.0,1,5
601,Williams-Barnett,3,0.0,4.5,0.0,19,a,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,5
501,Danso,2,0.8,5.0,1.5,20,a,100.0,0.2,6.2,37.6,21.9,2.0,0.0,0.16,0.16,180,15,1,5.0,1,5
529,Roefs,1,2.8,4.9,2.8,20,a,100.0,2.6,5.9,59.0,0.0,0.0,0.0,0.0,0.0,360,49,2,5.0,1,5
530,Patterson,1,0.0,4.0,0.0,20,u,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.0,1,5
531,Ellborg,1,0.0,4.5,0.0,20,a,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.0,1,5
532,Ballard,2,3.0,4.9,3.0,20,a,100.0,2.7,12.3,75.8,23.5,24.0,0.17,0.16,0.33,360,43,0,5.0,1,5
533,Mukiele,2,3.2,5.4,4.3,20,a,100.0,2.0,15.1,85.4,17.9,48.0,0.7,0.05,0.75,270,39,0,5.0,1,5
534,Hume,2,2.2,4.4,3.0,20,a,100.0,3.2,10.6,31.8,58.6,15.0,0.04,0.28,0.32,195,46,0,5.0,1,5
535,Alderete,2,0.2,4.9,1.0,20,a,100.0,0.2,0.0,0.0,0.6,0.0,0.0,0.01,0.01,23,2,0,5.0,1,5
536,Reinildo,2,1.8,4.5,1.8,20,s,0.0,0.3,9.5,53.8,36.4,6.0,0.0,0.32,0.32,360,37,-2,5.0,1,5
537,Seelt,2,0.0,4.5,0.0,20,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.0,1,5
538,Hjelde,2,0.0,4.0,0.0,20,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.0,1,5
539,O'Nien,2,0.2,4.0,1.0,20,a,100.0,2.4,1.7,11.4,1.4,4.0,0.01,0.01,0.02,66,1,0,5.0,1,5
540,Masuaku,2,0.0,4.0,0.0,20,u,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.0,1,5
541,Meunier,2,2.8,4.5,2.8,20,a,100.0,0.3,11.8,47.4,28.6,41.0,0.34,0.13,0.47,318,37,2,5.0,1,5
542,E.Le Fée,3,3.2,5.8,3.2,20,a,100.0,3.7,20.1,54.8,64.5,80.0,2.06,0.82,2.88,348,57,0,5.0,1,5
543,Diarra,3,1.2,5.4,2.5,20,i,0.0,0.0,2.9,15.6,10.9,2.0,0.03,0.16,0.19,28,18,0,5.0,1,5
544,Xhaka,3,4.8,5.5,4.8,20,a,100.0,3.8,22.6,69.0,153.8,3.0,0.06,0.94,1.0,360,91,1,5.0,1,5
545,Sadiki,3,2.0,4.9,2.0,20,a,100.0,0.2,18.9,52.8,56.2,80.0,0.4,0.23,0.63,343,66,2,5.0,1,5
546,Adingra,3,0.0,4.9,0.0,20,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.0,1,5
547,Mundle,3,0.2,4.9,1.0,20,i,0.0,0.0,2.5,8.0,0.1,17.0,0.17,0.0,0.17,1,2,0,5.0,1,5
548,Rigg,3,0.5,4.9,1.0,20,a,100.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,17,6,0,5.0,1,5
549,Talbi,3,0.2,5.3,1.0,20,a,100.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,31,1,0,5.0,1,5
550,Jocelin.T,3,0.0,5.0,0.0,20,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.0,1,5
551,N.Angulo,3,3.0,5.0,3.0,20,a,100.0,0.1,11.1,50.8,26.6,34.0,0.15,0.12,0.27,254,54,2,5.0,1,5
552,Brobbey,4,1.8,5.8,1.8,20,a,100.0,5.7,11.3,4.4,52.9,58.0,0.59,0.07,0.66,309,21,1,5.0,1,5
553,Isidor,4,3.5,5.5,3.5,20,a,100.0,1.4,6.6,30.6,0.7,35.0,1.49,0.01,1.5,95,48,1,5.0,1,5
612,Methalie,2,0.0,4.5,0.0,20,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.0,1,5
613,Ahoka,3,0.0,4.5,0.0,20,a,100.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.0,1,5
646,Fofana,3,1.0,5.5,1.0,20,a,100.0,0.0,0.7,0.0,1.3,6.0,0.0,0.0,0.0,30,5,1,5.0,1,5
651,J.Angulo,4,0.0,4.5,0.0,20,a,100.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.0,1,5
